Date,Open,High,Low,Close,Adj Close,Volume,Return,MA20,MA50,MA200,Volatility,RSI,MACD,MACD_Signal,Liquidity,Trend_Break,Reversal,Latest_News_Sentiment,News_Summary
2020-10-15,77.2249984741211,78.56999969482422,77.05650329589844,77.77349853515625,77.19026184082031,31210000,-0.0050977146560272635,73.95894966125488,76.33274978637695,70.77162496566773,0.2868718220965945,58.327829398779954,0.44614740524484375,-0.3131986669836305,2427310889.2822266,0,0,0.0,         
2020-10-16,78.09149932861328,78.885498046875,77.88300323486328,78.38500213623047,77.79718017578125,34194000,0.00786262174894703,74.25047492980957,76.3954998779297,70.82137998580933,0.26951228520248804,60.07781635551087,0.6119142665494763,-0.12817608027700916,2680296763.0462646,0,0,0.0,         
2020-10-19,78.79650115966797,79.19650268554688,76.14600372314453,76.49749755859375,75.92384338378906,29734000,-0.02407991996168224,74.49999961853027,76.42707977294921,70.86348749160767,0.2802262985919413,52.71867932940669,0.5842450403920623,0.014308143856805122,2274576592.4072266,0,0,0.0,         
2020-10-20,76.15550231933594,78.69200134277344,76.0250015258789,77.55400085449219,76.972412109375,41670000,0.01381095237905261,74.72814979553223,76.48133972167969,70.90180498123169,0.27561183942464984,55.969784979568466,0.6401882738117166,0.13948416984778741,3231675215.6066895,0,0,0.0,         
2020-10-21,78.49250030517578,80.75700378417969,78.35700225830078,79.29949951171875,78.70482635498047,60322000,0.02250688085713959,75.16964988708496,76.58678970336913,70.94952497482299,0.24470598121012346,60.76933478280032,0.8159649077077233,0.2747803174197746,4783504409.545898,0,0,0.0,         
2020-10-22,79.25,80.6709976196289,78.8740005493164,80.33300018310547,79.73057556152344,30512000,0.013032877606421689,75.62915000915527,76.68620971679688,70.99992998123169,0.24567896592298505,63.318910149015274,1.0268273962815186,0.42518973319212344,2451120501.586914,0,0,0.0,         
2020-10-23,80.75250244140625,81.70600128173828,80.59549713134766,81.64900207519531,81.03670501708984,30548000,0.01638183422865125,76.11394996643067,76.80253982543945,71.05322748184204,0.24770761334062694,66.3204168903398,1.285311520928758,0.5972140907394503,2494213715.3930664,0,0,0.0,         
2020-10-26,80.75,81.47899627685547,78.38899993896484,79.2145004272461,78.62047576904297,35826000,-0.02981667364050755,76.42802505493164,76.88219985961913,71.0920599937439,0.27726895389859413,57.02441554839937,1.2789748885974177,0.7335662503110438,2837938692.3065186,0,0,0.0,         
2020-10-27,79.44650268554688,80.0999984741211,78.84950256347656,79.94400024414062,79.344482421875,25902000,0.00920917020191947,76.7601749420166,76.96483993530273,71.13177248001098,0.27781386668584734,58.88417894256565,1.3176287957983845,0.850378759408512,2070709494.3237305,0,0,0.0,         
2020-10-28,77.50050354003906,77.69049835205078,75.42400360107422,75.54000091552734,74.9735336303711,45174000,-0.05508855342694796,76.87317504882813,76.91985992431641,71.15182497024536,0.34924099419313653,45.95489619013496,0.9815812974961062,0.876619267026031,3412444001.358032,1,0,0.0,         
2020-10-29,75.85099792480469,79.43699645996094,75.82749938964844,77.84400177001953,77.26024627685547,55406000,0.03050040808271426,77.04562530517578,76.93212997436524,71.1812449836731,0.3610699420621897,51.90464973502107,0.8909050487857684,0.8794764233779785,4313024762.069702,0,0,0.0,         
2020-10-30,83.37200164794922,84.06600189208984,80.07849884033203,80.80549621582031,80.19953155517578,99878000,0.038043964576103706,77.44690017700195,76.97198989868164,71.22273244857789,0.3700817403371535,58.264681989193036,1.0459542108710593,0.9127719808765947,8070691351.043701,0,0,0.0,         
2020-11-02,81.177001953125,82.91200256347656,80.71199798583984,81.21600341796875,80.6069564819336,44228000,0.0050801891130281,77.80062522888184,77.02073989868164,71.2589324760437,0.36678039406507956,59.07259568419062,1.188258781783091,0.967869341057894,3592021399.169922,0,0,0.0,         
2020-11-03,81.53800201416016,82.94999694824219,80.60549926757812,82.28299713134766,81.66595458984375,31432000,0.013137727399460175,78.28722496032715,77.08124984741211,71.29978494644165,0.3542520080183949,61.17629646363961,1.371325863971947,1.0485606456407046,2586319165.8325195,0,0,0.0,         
